UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,cluster
11.189835,-3.0882895,-0.16646291,6.698998,7.066324,2.7788856,7.129436,1.8862326,8.629396,4.777408,3.8109078,5.4419055,2.9163785,4.3538127,5.35281,4.514875,6.8382974,4.1997275,2.9718695,3.44576,3.6626644,3.878251,5.661046,4.0263586,4.6711497,6.0430837,4.965522,3.1722443,3.3895407,6.9104714,3.3260076,7.7237496,6.7907243,6.048086,6.0384293,5.6781054,6.5751762,4.708308,4.5109534,6.0354843,5.71377,3.7960894,6.333098,6.2389803,3.9420874,5.5482693,5.4585366,4.5512,4.3161836,3.4081671,2
11.682589,-1.9573132,-1.0504459,6.7343993,7.1723022,2.8266833,7.0358105,1.7013123,8.324757,4.939336,3.9101596,5.3785973,2.776514,4.53822,4.939896,4.337393,6.800361,4.1354604,3.3905432,3.228626,3.9170923,3.873078,5.9730616,4.2048397,4.742413,5.878834,4.8914337,3.1479602,3.5119574,6.6242814,3.4354343,7.2076364,6.506217,6.0292883,5.7848225,5.7175355,6.714071,5.0112348,4.8139114,6.221573,5.7205963,4.0863132,6.615593,6.1139793,4.0098963,5.49694,5.082406,4.4855175,4.771018,3.5952556,2
13.489536,-1.5483294,0.04860233,7.2392855,8.044118,2.6217942,7.914213,3.321247,8.640184,4.855046,4.1797285,4.907118,2.7746475,3.869025,5.291824,4.471438,6.649303,3.616409,2.6921558,3.2760458,3.5813265,3.7769182,5.588473,4.2946105,4.3946624,6.048362,5.736133,3.1624455,3.3930569,7.3533177,3.634569,7.7582674,6.93725,5.6367154,6.1189346,5.6270075,5.8684664,4.6021514,4.1069107,5.833549,5.8903737,3.811062,6.3116937,6.163811,3.6795475,5.525516,5.852639,4.8942204,4.55207,3.0854328,0
11.828682,-1.8163542,-1.1984797,6.897008,7.34459,2.9485872,7.1729956,2.0689018,8.334711,4.740739,3.7792077,5.421048,2.743217,4.6435976,4.7225175,4.2619147,6.733631,4.062875,3.633648,3.1865613,3.9853163,3.8468597,6.197407,4.3006926,4.710069,5.7751136,4.838983,3.074623,3.5108197,6.3617773,3.5830948,6.8032923,6.511963,5.9808807,5.633079,5.692366,6.6146994,5.160652,4.8296404,6.2037644,5.6777635,4.219204,6.8089695,6.122274,4.127821,5.381274,4.8871922,4.558281,4.945551,3.7393942,2
12.648615,-0.61907196,-1.1613966,6.704334,7.408992,2.591034,7.159748,1.8297882,8.091074,5.4227176,4.4425974,4.9539504,2.6675448,4.234707,4.951769,4.326012,6.772514,3.9585845,3.1583505,3.1293514,3.919215,3.9229105,5.7290864,4.3749332,4.668889,5.857117,5.380539,3.3708968,3.637379,7.0570602,3.5081153,7.4771457,6.374708,5.8305154,5.865417,5.6890063,6.501743,4.903189,4.770875,6.259569,5.860756,4.0730734,6.467931,5.9409595,3.7890263,5.64806,5.3707,4.586585,4.980937,3.356578,1
10.677126,-2.6326594,-1.140892,6.64216,6.906495,3.0083604,6.860922,1.4985589,8.389967,4.6733108,3.6087656,5.655449,2.8225145,4.81838,4.813729,4.3092318,6.816691,4.32584,3.6871004,3.305287,3.971149,3.897241,6.1734233,4.1644783,4.8091145,5.7915444,4.5300655,3.091982,3.4934375,6.214853,3.444002,6.86891,6.500343,6.1540494,5.6314764,5.6991634,6.876145,5.1497784,4.9439898,6.2509327,5.598889,4.166786,6.773468,6.1730013,4.238249,5.3982,4.785074,4.440617,4.7760167,3.8487678,2
13.391159,-2.6797047,-0.18788885,7.422924,7.9248905,2.8626676,7.721977,2.8889186,8.7946005,4.417892,3.5309412,5.4063196,2.885933,4.2147837,5.2855105,4.440978,6.7146587,3.6900136,2.9426377,3.1725798,3.6734335,3.6104608,5.9861317,3.999076,4.5722837,6.231432,5.08376,2.6742399,3.216787,6.943127,3.3846805,7.524375,7.008241,5.9606366,6.101364,5.825689,6.370031,4.793823,4.271616,5.881366,5.7990756,3.8642085,6.5136104,6.3756967,3.766998,5.356301,5.4379115,4.55745,4.276921,3.2880738,0
12.665642,-1.7299733,-0.3789151,6.8246956,7.4327044,2.6027212,7.2949595,2.0795817,8.374472,5.190004,4.2210927,5.072059,2.821285,4.0889134,5.3131585,4.4714265,6.803731,3.944127,2.813614,3.247787,3.7152774,3.8683693,5.5535126,4.162933,4.6267853,6.070842,5.3671975,3.2377744,3.4812338,7.276001,3.3700967,7.882814,6.660248,5.8850203,6.1188936,5.7153554,6.439426,4.673221,4.507145,6.0903206,5.8555884,3.825208,6.2598763,6.094209,3.6975558,5.646569,5.6381106,4.576135,4.5276365,3.1977458,1
13.685383,-2.4105875,-0.038667716,7.4574075,8.029857,2.7703488,7.8404183,3.1410933,8.777134,4.5335603,3.7260652,5.238349,2.8569849,4.0692167,5.320462,4.4643044,6.688504,3.6236649,2.8079712,3.1992922,3.6290257,3.6318145,5.846212,4.0769525,4.501011,6.2026043,5.326232,2.7997212,3.2409194,7.1237435,3.4600954,7.6409564,7.0257363,5.8417325,6.146689,5.770517,6.1816826,4.719422,4.170509,5.846133,5.8427052,3.8208706,6.429373,6.3319764,3.7040398,5.406826,5.6179132,4.658754,4.322361,3.1844728,0
13.042098,-0.7023041,-0.7066344,6.8984327,7.8220906,2.847043,7.5219646,2.5568917,8.214146,5.02949,4.084492,5.034864,2.7708714,4.1855073,4.9251533,4.2954416,6.6942725,3.752948,3.244218,3.0420809,3.8497574,3.902206,5.9550037,4.35534,4.6014338,5.9473386,5.3170857,3.0661442,3.5934947,6.911497,3.5748713,7.2488685,6.5625157,5.826705,5.863506,5.734189,6.3099766,4.874796,4.6311374,6.086347,5.80651,4.100342,6.5873613,5.995438,3.8274956,5.476707,5.2612605,4.7094135,4.9160366,3.4166043,1
11.392214,-2.3777678,-0.7759049,6.815026,7.2817674,3.0623603,7.1794853,2.089166,8.444397,4.5664635,3.5616987,5.5549903,2.861262,4.638599,4.8675776,4.3136835,6.7577333,4.1127577,3.57516,3.2374556,3.8913422,3.8768373,6.185045,4.183273,4.7219477,5.8757834,4.700271,2.966209,3.473534,6.3434925,3.4976406,6.903886,6.6286306,6.071308,5.7096825,5.7174015,6.645798,5.0548763,4.7731996,6.122846,5.625999,4.131674,6.75357,6.177699,4.153228,5.3487053,4.8946543,4.5568185,4.7332244,3.7524755,2
12.925531,-2.276832,0.43531403,7.264648,7.879993,2.714635,7.9023757,3.6090367,8.687439,4.7004986,4.087714,4.9931684,2.8447335,3.9490635,5.247274,4.510889,6.6388216,3.748023,2.7856688,3.428746,3.55755,3.8433433,5.5654125,4.3416147,4.3623366,5.920104,5.6841655,3.2944586,3.3828423,7.1838493,3.7528815,7.5709133,6.9981556,5.5929995,6.073631,5.512141,5.75632,4.628614,4.0784616,5.805963,5.801906,3.7818422,6.313999,6.180808,3.8373587,5.4918294,5.81919,4.9775124,4.5626616,3.215373,0
12.568811,-2.7148147,-0.009527849,7.342046,7.7928905,2.8677912,7.7783756,3.3506904,8.769817,4.408039,3.731297,5.2866955,2.832541,4.2514124,5.0838485,4.4362006,6.6455464,3.814056,3.099851,3.379573,3.6702168,3.7504735,5.8987136,4.2591124,4.4544945,5.9088383,5.2849317,3.0621774,3.3121965,6.7749395,3.705222,7.2072763,6.98121,5.7518277,5.9170647,5.5860896,6.016523,4.8454766,4.225111,5.858782,5.7294717,3.9203663,6.554316,6.2848577,3.9883058,5.3576126,5.460294,4.835501,4.567269,3.4304721,0
10.535952,-2.8507426,-1.0249686,6.6379156,6.8784146,2.9880102,6.8770347,1.5294293,8.460727,4.6358867,3.6000202,5.6670456,2.8317916,4.7971187,4.875972,4.338485,6.819586,4.3435054,3.6198766,3.3571575,3.9277327,3.8919077,6.119904,4.141401,4.79062,5.80512,4.549845,3.1112328,3.467887,6.2530365,3.4372284,6.9463916,6.551809,6.150248,5.6609516,5.682359,6.8413796,5.1059113,4.883522,6.21705,5.598257,4.1220365,6.7328615,6.2005405,4.237762,5.405957,4.853544,4.4611726,4.7056313,3.8192725,2
12.820728,-0.46627268,-0.81160736,6.553273,7.3929763,2.4710095,7.152316,1.684146,8.054228,5.6624327,4.6338816,4.8086886,2.7198105,4.003238,5.2085714,4.4084635,6.8173943,3.9393485,2.8312151,3.138885,3.806931,3.9760308,5.4526134,4.309274,4.6585917,5.9937863,5.565709,3.4409914,3.6650798,7.439448,3.3861659,7.9544764,6.398347,5.8238325,6.068153,5.7127895,6.4774413,4.6754346,4.6877437,6.2279587,5.92582,3.9128275,6.2264075,5.8955383,3.6106663,5.7732096,5.6554666,4.585269,4.811118,3.14396,1
12.885378,-0.68281025,-0.8661924,6.793128,7.6412635,2.598862,7.3963933,2.1842391,8.257166,5.2728333,4.36671,4.9248037,2.6889439,4.099931,5.0771556,4.35688,6.736606,3.8260908,2.9978187,3.1372907,3.8055608,3.880326,5.698458,4.333512,4.5924096,5.9576945,5.487028,3.2609966,3.5795908,7.179622,3.509077,7.6220417,6.5359764,5.797492,5.9455247,5.702707,6.331915,4.7812476,4.5739384,6.119382,5.884264,4.003713,6.4235816,5.9982347,3.7270508,5.6132064,5.5162826,4.680998,4.8377604,3.2473972,1
13.494739,-1.1702031,-0.42688185,7.2512302,8.233981,2.6728895,7.9983025,3.188942,8.772724,4.6616564,3.9944558,5.0048404,2.6928492,3.9584079,5.2243323,4.3889127,6.617648,3.5041156,2.8073707,3.1683002,3.606701,3.6695578,5.8309317,4.23952,4.4093604,6.125756,5.594013,2.9032862,3.3503985,7.2039504,3.584471,7.6397815,6.9638286,5.7264767,6.0174513,5.7275496,5.9532657,4.6711063,4.1056786,5.7909245,5.9051228,3.9275045,6.490339,6.234564,3.6918194,5.4249506,5.6938615,4.871104,4.5455236,3.1125703,0
10.476437,-2.9420075,-0.8851987,6.5922704,6.8668823,2.9884856,6.884204,1.5200944,8.487474,4.633596,3.5896707,5.668565,2.8606958,4.7556686,4.9502482,4.3629904,6.8296456,4.3491235,3.5501127,3.3743029,3.885047,3.9059222,6.0697403,4.108074,4.7867403,5.8469615,4.5585947,3.1033602,3.4637759,6.313759,3.4031234,7.048399,6.584848,6.16498,5.707497,5.688552,6.833726,5.0429134,4.849618,6.189227,5.5990524,4.077296,6.6822495,6.2064676,4.2155313,5.418993,4.9080987,4.469025,4.6324444,3.7840521,2
12.128079,-2.7088213,-0.47458738,7.1748705,7.631727,3.051185,7.51437,2.6852996,8.698055,4.29996,3.4104054,5.561818,2.8726292,4.5140343,4.9855404,4.354097,6.7030487,3.9088469,3.3931093,3.239369,3.7893548,3.7340164,6.201289,4.119298,4.6235127,5.9922085,4.8150616,2.7840006,3.3236802,6.4547205,3.5208237,6.9938264,6.8655176,6.0084233,5.8162856,5.7393847,6.4468794,4.9893384,4.5014024,5.964034,5.664822,4.0493536,6.7356505,6.312406,4.0686936,5.2756085,5.061204,4.614396,4.545454,3.622203,2
12.3649235,-3.0204139,-0.19395383,7.097116,7.494794,2.9237773,7.381274,2.3166013,8.684245,4.5110884,3.5007863,5.5363827,2.9529674,4.3639913,5.287766,4.458016,6.79142,3.9495995,3.0608318,3.2467928,3.7075937,3.7303352,5.948096,3.9544415,4.676313,6.181733,4.8517613,2.7855995,3.2875655,6.8081603,3.2992365,7.5144014,6.890862,6.0858684,6.063234,5.8105907,6.6036415,4.8063307,4.4709115,5.982917,5.724321,3.8595498,6.4842863,6.329347,3.8760998,5.403758,5.301892,4.4688554,4.2666564,3.422295,2
12.340779,-3.151861,0.022535779,7.218099,7.605599,2.8660893,7.586223,2.8201723,8.817715,4.4175663,3.5918255,5.438536,2.907547,4.2823095,5.281249,4.4856253,6.7296906,3.9015021,2.9826941,3.3661196,3.6361337,3.7222974,5.859017,4.0560856,4.553471,6.085072,5.072786,2.9234567,3.2592568,6.85124,3.4667761,7.487968,7.0004783,5.932073,6.041309,5.6945996,6.2999353,4.7684155,4.2786555,5.8837204,5.73127,3.8281467,6.463069,6.349936,3.9158003,5.3928733,5.465426,4.652235,4.304458,3.37928,0
12.615416,-3.0868526,0.09072793,7.3502593,7.7852974,2.8506665,7.7646656,3.1610188,8.904287,4.3283505,3.5958333,5.3851495,2.8765938,4.2212014,5.2728467,4.4830265,6.683717,3.8015351,2.939813,3.3741267,3.6018422,3.681694,5.868546,4.0956893,4.4844546,6.076429,5.1897287,2.9055104,3.2272844,6.881164,3.5432491,7.4615593,7.078052,5.8564086,6.036792,5.669889,6.136772,4.755552,4.1580286,5.8130383,5.750026,3.8284771,6.4821844,6.3758087,3.9045043,5.360871,5.5360622,4.7400985,4.315145,3.336966,0
11.38144,-1.865765,-1.3699071,6.720756,7.105169,2.9116995,6.9582973,1.6318451,8.265154,4.869363,3.8385043,5.4569316,2.7373734,4.71317,4.732699,4.266459,6.782799,4.1921067,3.6587455,3.2097082,4.019287,3.88465,6.1524305,4.273607,4.77439,5.7586484,4.7493463,3.1500764,3.5460792,6.348503,3.5123134,6.866674,6.418285,6.047273,5.619597,5.69878,6.776649,5.173466,4.9466996,6.2845454,5.669828,4.2207093,6.7814107,6.0956006,4.145053,5.435194,4.8477044,4.4791927,4.948731,3.768052,2
13.106381,-2.7751467,-0.112627335,7.4306407,7.9342394,2.927111,7.7827044,3.1041653,8.8361435,4.2976108,3.4763284,5.4309225,2.885587,4.259613,5.2079763,4.4276567,6.6822667,3.7075784,3.040626,3.22333,3.6677403,3.6357749,6.0382304,4.056651,4.5359626,6.150994,5.0755043,2.707819,3.2245698,6.8124514,3.482542,7.35166,7.0383377,5.9228086,6.0247226,5.76966,6.264827,4.8263297,4.2450323,5.845321,5.7576675,3.8995166,6.575577,6.377841,3.8644361,5.3089585,5.3839455,4.6467915,4.341149,3.3682456,0
12.841145,-1.1017925,-0.71819466,6.9534025,7.7465005,2.6476738,7.54943,2.513235,8.448099,5.013166,4.1993957,5.0092053,2.6966045,4.1239586,5.0880046,4.370705,6.6995373,3.7832096,3.0011215,3.1959205,3.7544453,3.8163624,5.763876,4.309781,4.5378013,5.9620557,5.4615164,3.1773803,3.4927661,7.0904107,3.5623019,7.5343385,6.679297,5.7794185,5.9307323,5.6805525,6.219496,4.787965,4.438779,6.0229287,5.860053,3.9885073,6.472566,6.0931296,3.7821002,5.5354395,5.525656,4.7420883,4.754217,3.2663178,1
11.596577,-3.306392,-0.15869908,7.118879,7.4770775,2.9769309,7.5121593,2.7385945,8.853523,4.2544827,3.45202,5.569675,2.8907948,4.464829,5.134753,4.4384985,6.7149954,4.004381,3.2225223,3.4143598,3.6808012,3.7512171,6.013049,4.091849,4.571304,5.9773626,4.892474,2.9251015,3.278817,6.553362,3.5322435,7.195539,6.9732976,5.975078,5.8784595,5.658047,6.3365355,4.8762984,4.3592644,5.894715,5.656118,3.9285612,6.609584,6.361303,4.09164,5.319909,5.2566752,4.687576,4.3996086,3.5592546,2
11.642765,-3.2938938,-0.05484026,7.1025596,7.486453,2.9461713,7.5332355,2.7690654,8.859906,4.2945204,3.5008245,5.5290103,2.898943,4.405802,5.1904464,4.4599547,6.718324,3.9947357,3.1425846,3.4289367,3.6487072,3.7613628,5.943952,4.087369,4.5561857,5.997548,4.955215,2.9535265,3.2807252,6.64124,3.5233953,7.2964444,6.9913354,5.957487,5.9215755,5.651221,6.2989955,4.823013,4.320325,5.877067,5.6705685,3.8894355,6.554482,6.354478,4.056863,5.345364,5.335728,4.705797,4.3650923,3.5087419,0
13.34263,-1.1192133,-0.27024302,7.005101,7.8940487,2.5533423,7.7009153,2.7276454,8.507109,5.096707,4.301513,4.879692,2.746959,3.8790617,5.326519,4.4532256,6.706275,3.6771894,2.6715958,3.2066047,3.6254935,3.808046,5.5462284,4.2511764,4.479782,6.1018796,5.6806426,3.1763062,3.4588845,7.440649,3.4992745,7.9255657,6.795294,5.727065,6.1342907,5.695515,6.086303,4.584149,4.256311,5.931498,5.9252234,3.8280692,6.272242,6.1030426,3.6097116,5.6039114,5.825228,4.7807193,4.5638447,3.048532,0
13.038824,-1.5277857,-0.2080198,7.1658025,8.15231,2.6116076,8.019578,3.1695704,8.937399,4.605499,4.002456,5.0171714,2.7013373,3.89791,5.383999,4.4534755,6.6278367,3.552399,2.636433,3.2892416,3.4957123,3.6692886,5.689387,4.1845927,4.367917,6.164607,5.646433,2.9574227,3.307722,7.3128834,3.554249,7.8658347,7.07075,5.7274914,6.08023,5.692622,5.879317,4.5453897,3.9690845,5.7093234,5.9102893,3.8260648,6.38781,6.287028,3.6848044,5.4552073,5.8641415,4.929906,4.3823185,3.0302799,0
13.25262,-0.4222615,-0.7602352,6.742707,7.6425223,2.5292435,7.35571,2.0745978,8.131727,5.4924564,4.5202794,4.812137,2.7135954,3.9797044,5.1644483,4.3831344,6.766851,3.803535,2.8600779,3.0895526,3.7973008,3.9161801,5.5659533,4.3242006,4.6108475,6.0158176,5.594464,3.310269,3.621002,7.3909745,3.4450507,7.8326097,6.481926,5.7851253,6.0518785,5.7287464,6.363274,4.7022123,4.5987735,6.1577854,5.9291816,3.9446957,6.303152,5.936365,3.6078787,5.6955805,5.6307306,4.637777,4.818578,3.144147,1
12.428137,-2.5768275,-0.10936057,7.1427155,7.6934624,2.6769845,7.68136,2.849888,8.849009,4.600947,3.8918226,5.2226353,2.792238,4.1244736,5.3351965,4.494172,6.7023907,3.8321364,2.7964823,3.401996,3.5808787,3.7210758,5.6856866,4.1400046,4.472625,6.0591855,5.371321,3.0833528,3.2932892,7.0911994,3.521876,7.7134495,6.9928446,5.8152637,6.055097,5.6443496,6.1173363,4.6715474,4.158131,5.8463836,5.814822,3.804543,6.380166,6.305504,3.828398,5.4739866,5.7005215,4.7733345,4.3623643,3.2172356,0
10.831168,-3.0280902,-0.545192,6.7587676,7.050667,2.886967,7.1258035,2.030228,8.610426,4.6108546,3.7197838,5.5213346,2.8396742,4.575789,5.045879,4.4184957,6.7819076,4.242528,3.332938,3.4560966,3.783,3.8788188,5.907207,4.1647415,4.664112,5.8374186,4.847763,3.2034447,3.41859,6.5218587,3.5078695,7.209617,6.7187824,6.0109167,5.7882557,5.610687,6.535246,4.9354205,4.6151123,6.0788283,5.64427,3.984194,6.5784388,6.229361,4.151829,5.442168,5.1770806,4.61673,4.5844164,3.641109,2
10.954489,-2.9458375,-0.7539762,6.7645736,7.0215483,2.8516152,7.0501485,1.8098273,8.5887165,4.6628346,3.7243388,5.5448446,2.8172703,4.6083465,5.0466723,4.407067,6.803296,4.245419,3.3371518,3.4129267,3.8196456,3.8410723,5.932822,4.125354,4.7051663,5.8720937,4.7931476,3.158858,3.405361,6.530511,3.4432762,7.2402573,6.677826,6.0570474,5.7955575,5.6564345,6.657165,4.9684515,4.670206,6.1249146,5.6650014,3.99843,6.589353,6.2413373,4.1157866,5.455563,5.144862,4.530266,4.5717363,3.627176,2
12.037811,-2.0748813,-0.6875696,6.888546,7.4012275,2.8062704,7.2903066,2.179772,8.477355,4.8154864,3.891653,5.312883,2.7935767,4.3859835,5.051817,4.381076,6.75751,4.006165,3.212577,3.2646897,3.8073092,3.8326657,5.899275,4.198803,4.645686,5.938317,5.0628066,3.1083262,3.4503875,6.770705,3.4823399,7.3356466,6.669705,5.946165,5.8718886,5.6950874,6.487149,4.899445,4.595471,6.088085,5.7476277,4.0029993,6.549694,6.1645927,3.9495425,5.476104,5.2714763,4.598865,4.6581345,3.4787014,2
11.217224,-2.880884,-0.31706008,6.6751204,7.051301,2.7460985,7.0963326,1.8120744,8.578623,4.852516,3.8877828,5.4023147,2.8806157,4.363835,5.3064313,4.4963593,6.837194,4.2043347,3.0005863,3.4308949,3.6948698,3.884342,5.660949,4.0626783,4.677012,6.0085,4.9947243,3.2172627,3.4157445,6.910564,3.3431692,7.697543,6.736264,6.031807,6.0075235,5.671261,6.5862513,4.7380347,4.550533,6.0703325,5.7260413,3.8276916,6.348641,6.210304,3.940676,5.5655212,5.444171,4.5482817,4.3891277,3.4126163,2
10.877217,-3.20523,-0.4913455,6.8027477,7.0865927,2.9346478,7.1466155,2.0314324,8.672652,4.5050755,3.5842953,5.601589,2.8738558,4.592928,5.088361,4.424972,6.78871,4.2217937,3.3270946,3.435419,3.7658787,3.8431268,5.9610734,4.0932646,4.6800957,5.907044,4.7549562,3.0829458,3.3746428,6.492701,3.4518535,7.216554,6.772525,6.0664587,5.818201,5.655207,6.591882,4.927006,4.597272,6.051523,5.634927,3.9674852,6.591382,6.278924,4.142364,5.4078674,5.1452956,4.5745964,4.4889812,3.6425154,2
12.335826,-1.4284166,-0.64226997,6.6503887,7.177234,2.5245266,7.067521,1.7394394,8.175012,5.4682927,4.47151,4.989691,2.769578,4.1501474,5.2007,4.451436,6.8314753,4.085389,2.9077458,3.2785103,3.8037884,3.9563916,5.4730234,4.267656,4.667121,5.9246116,5.405528,3.4907472,3.5843189,7.2567115,3.4149702,7.8248544,6.4741855,5.851979,6.0401936,5.651946,6.5093584,4.7428446,4.673002,6.225164,5.8525186,3.87791,6.2484035,5.986447,3.744388,5.7310195,5.594987,4.5575595,4.726375,3.2587762,1
13.041826,-1.2627475,-0.257376,7.1034255,8.12009,2.5864964,7.980767,3.1302907,8.836839,4.7312274,4.1229587,4.941864,2.684384,3.8796632,5.338349,4.4417734,6.6283517,3.5692677,2.6581326,3.2810013,3.5226178,3.7157614,5.650438,4.245634,4.369198,6.112641,5.7111177,3.051304,3.3640304,7.3388367,3.5885975,7.84817,6.9990087,5.691242,6.059409,5.667512,5.8609023,4.5536613,4.0191503,5.7491603,5.9170837,3.8469963,6.3753247,6.2246017,3.683424,5.4896936,5.8673844,4.949749,4.4808254,3.0359871,0
12.682075,-0.50352687,-0.561503,6.538946,7.5216684,2.6349764,7.282786,1.9804318,8.084599,5.4733524,4.450076,4.863072,2.7851348,4.0066423,5.1744084,4.388027,6.784135,3.890882,2.925404,3.1158895,3.7734516,4.0159016,5.5669146,4.3156433,4.635295,6.0077586,5.496923,3.3261807,3.6803255,7.3136673,3.4290917,7.801191,6.4640102,5.8364196,6.034919,5.7178607,6.391215,4.657565,4.658927,6.1501174,5.873071,3.940284,6.29381,5.895048,3.6757076,5.689593,5.557705,4.66847,4.8086596,3.22051,1
11.586223,-2.9665146,-0.3126035,6.7935314,7.154813,2.8234248,7.1303678,1.8526785,8.584226,4.753155,3.7239702,5.484329,2.9219744,4.3935323,5.30394,4.4805565,6.840192,4.1418405,3.0431042,3.3467982,3.7179615,3.8337286,5.778873,3.9957783,4.7105656,6.088657,4.878638,3.0398936,3.374466,6.856522,3.2846541,7.6387906,6.7638626,6.0921993,6.0337043,5.744797,6.6761384,4.7745485,4.574156,6.0684123,5.7192564,3.8418813,6.3977304,6.2504683,3.9150276,5.5131316,5.351847,4.468774,4.330421,3.4331453,2
12.533453,-1.4770731,-0.6341156,6.964171,7.6339073,2.6465979,7.518531,2.5832558,8.48639,4.963878,4.196063,5.042101,2.6976757,4.1743298,5.0657744,4.389521,6.697017,3.8603563,3.030211,3.2850964,3.7507677,3.8312874,5.735668,4.337317,4.521407,5.885434,5.4526424,3.2727237,3.4803782,7.0213265,3.6193638,7.4726086,6.69684,5.7522225,5.8980227,5.617611,6.1747375,4.813136,4.4226623,6.0228796,5.8302016,3.9782212,6.4728346,6.108473,3.8553414,5.5335135,5.530184,4.7747164,4.766113,3.315131,1
12.073459,-2.1091027,-1.0808285,6.924041,7.3057795,2.8342793,7.132996,1.8639694,8.413363,4.8137126,3.8053107,5.4245667,2.7691557,4.546935,4.9430523,4.3335094,6.783002,4.055186,3.3796818,3.197734,3.918659,3.7860918,6.047967,4.1661844,4.730067,5.924824,4.868455,3.0288956,3.4382794,6.6045194,3.4288437,7.1719184,6.5760007,6.032175,5.801836,5.750742,6.708411,5.045738,4.7531424,6.190329,5.733495,4.0876827,6.656679,6.1825724,3.9857478,5.449743,5.0752077,4.455213,4.7144804,3.576565,2
11.607646,-2.348998,-0.8662143,6.8525395,7.2667074,2.8701746,7.177624,1.9843403,8.506955,4.7075224,3.7561862,5.453131,2.7932394,4.5406375,4.9818864,4.357854,6.770977,4.095353,3.3624942,3.2836027,3.8530493,3.8210087,6.0135384,4.168605,4.6923065,5.904346,4.8721967,3.065028,3.4340136,6.5721626,3.4654932,7.178059,6.647238,6.0215244,5.7903886,5.703857,6.6121383,4.9890094,4.678923,6.122539,5.7010345,4.0562754,6.6402698,6.200503,4.0469666,5.432311,5.1131897,4.5438786,4.665133,3.5948894,2
13.10566,-1.8891308,-0.44082218,7.1320214,7.633882,2.647089,7.4810405,2.5754766,8.452585,4.9846873,4.122077,5.092902,2.777531,4.1479373,5.1615167,4.4332514,6.7366195,3.8442075,2.938318,3.2408135,3.7592843,3.7857313,5.70585,4.239126,4.5673857,5.986285,5.394537,3.1835306,3.4191365,7.1145115,3.5180378,7.5873466,6.7243595,5.796852,6.031516,5.6771116,6.294816,4.8051553,4.4364505,6.0555687,5.8425007,3.8991423,6.3963046,6.1480165,3.7647607,5.5512333,5.5625796,4.6346846,4.6295385,3.2666516,0
12.712839,-1.7767118,-0.41194606,7.081176,7.820021,2.685652,7.693578,2.7659955,8.707394,4.7269187,3.9818645,5.130811,2.742717,4.1087146,5.224596,4.4242406,6.6855683,3.7519133,2.8905888,3.276802,3.6462598,3.7412028,5.7692256,4.2047973,4.4902954,6.049934,5.410167,3.0486994,3.3715966,7.0849495,3.5355744,7.6195855,6.8818593,5.806229,5.994803,5.685417,6.1422696,4.71531,4.2534056,5.892127,5.841935,3.901764,6.4512486,6.225282,3.7949438,5.4730434,5.610229,4.7755117,4.5244837,3.226997,0
12.790139,-1.5785646,-0.92044914,6.960919,7.4810195,2.6518054,7.2696114,2.043865,8.35503,5.0802207,4.1217804,5.157558,2.7314358,4.2825236,5.074968,4.3762655,6.772339,3.9236107,3.0864863,3.1748283,3.852116,3.7922153,5.8078656,4.2183237,4.6589127,5.9762063,5.2254515,3.1516378,3.4669056,6.994445,3.4385834,7.5122995,6.581782,5.901383,5.9437985,5.734497,6.5294275,4.896098,4.6234217,6.1610355,5.8372674,3.9931452,6.480144,6.1177516,3.7949688,5.560207,5.385204,4.5236773,4.709777,3.3445628,1
12.264291,-2.3357582,-0.80969036,7.061235,7.4425554,2.8576825,7.2995086,2.240512,8.515017,4.680599,3.7431602,5.417066,2.79478,4.484376,4.9837003,4.358716,6.750572,3.98552,3.3144073,3.2306733,3.8594077,3.7611065,6.0356426,4.168548,4.6688786,5.9404607,4.9406095,2.9963837,3.3907566,6.6333904,3.481698,7.174448,6.689802,5.978554,5.8385367,5.7255697,6.558659,5.0042133,4.6215878,6.1053143,5.7300377,4.0450196,6.640838,6.224362,3.9825814,5.4140277,5.1540947,4.529202,4.653479,3.544234,2
12.310192,-1.8882008,-0.7589517,6.9886303,7.500297,2.7558599,7.3791323,2.384832,8.473715,4.8409586,3.9881756,5.2278905,2.73962,4.3526387,4.99197,4.366592,6.7241564,3.9477189,3.2099633,3.265349,3.8219347,3.8120203,5.891345,4.274604,4.600044,5.8804193,5.1891394,3.1681664,3.4520795,6.79489,3.5686276,7.2798886,6.6667585,5.8603883,5.842292,5.657612,6.3717756,4.92984,4.550723,6.082234,5.7717423,4.0288806,6.570205,6.1512694,3.9425633,5.4765363,5.315938,4.6562843,4.7499967,3.4565718,2
